user_id,item_id,rating,timestamp
5088,99,3.0,1201305600
4756,59,5.0,1201392000
3068,62,5.0,1201824000
2040,62,4.0,1201824000
3687,46,5.0,1201910400
2799,5,4.0,1201996800
4287,59,5.0,1202083200
4507,37,5.0,1202342400
1150,45,5.0,1202428800
2763,93,4.0,1202601600
1545,42,5.0,1202688000
1877,59,4.0,1202774400
3502,99,4.0,1202947200
2877,46,2.0,1203292800
2356,57,5.0,1203638400
66,283,2.0,1203638400
1551,45,2.0,1203724800
2040,45,5.0,1203724800
396,65,2.0,1204675200
4674,30,5.0,1205020800
2833,25,5.0,1205280000
4175,46,4.0,1205798400
2972,57,5.0,1205884800
4756,57,4.0,1206057600
2356,18,5.0,1206144000
2040,63,5.0,1206144000
2040,92,4.0,1206144000
1150,30,5.0,1206230400
2373,44,2.0,1206316800
1877,65,4.0,1206403200
1282,37,5.0,1206489600
501,54,4.0,1206662400
4481,58,4.0,1206835200
3787,99,4.0,1206835200
1147,37,5.0,1207008000
3438,30,5.0,1207180800
307,57,5.0,1207180800
1658,95,4.0,1207353600
4639,42,5.0,1207526400
83,30,5.0,1207612800
3476,100,5.0,1207612800
3438,94,5.0,1207699200
1150,24,5.0,1207872000
1946,65,3.0,1208304000
1150,26,5.0,1208476800
3476,83,4.0,1208476800
1545,92,5.0,1208476800
4882,57,5.0,1208649600
1807,283,5.0,1208649600
993,99,5.0,1208822400
4507,30,5.0,1208995200
3021,67,5.0,1208995200
470,75,5.0,1208995200
5066,46,4.0,1209168000
3634,30,5.0,1209254400
1361,67,5.0,1209340800
1448,86,4.0,1209340800
1150,27,5.0,1209427200
616,92,4.0,1209427200
2788,64,5.0,1209513600
3819,99,5.0,1209686400
2328,99,5.0,1209859200
1775,99,5.0,1209945600
235,88,5.0,1210032000
616,51,4.0,1210118400
4287,99,4.0,1210377600
4507,65,5.0,1210464000
408,85,5.0,1210464000
4481,46,4.0,1210809600
3787,98,2.0,1210809600
1150,46,4.0,1210896000
2760,26,5.0,1211068800
2972,94,5.0,1211414400
1150,57,5.0,1211846400
307,99,5.0,1211846400
3137,99,5.0,1211932800
501,51,4.0,1212278400
2799,35,2.0,1212364800
3137,96,4.0,1212451200
4481,43,5.0,1212796800
4481,72,4.0,1212883200
3137,94,5.0,1212883200
2373,65,3.0,1212969600
4641,99,3.0,1212969600
2856,99,4.0,1213056000
1150,59,5.0,1213142400
396,75,4.0,1213142400
1567,30,5.0,1213228800
2287,68,5.0,1213315200
452,105,5.0,1213315200
2040,83,5.0,1213401600
4507,88,5.0,1213488000
2040,64,4.0,1213574400
464,18,3.0,1213747200
1807,69,5.0,1214006400
4641,70,5.0,1214092800
2760,99,5.0,1214092800
2337,38,3.0,1214179200
3542,43,5.0,1214265600
3542,32,5.0,1214352000
1881,25,5.0,1214524800
1877,92,5.0,1214524800
4881,41,2.0,1214784000
1752,73,4.0,1214784000
2054,92,4.0,1214870400
2356,20,5.0,1215302400
2356,59,5.0,1215302400
2054,54,4.0,1215561600
2833,49,5.0,1215648000
2054,53,5.0,1215648000
1545,30,5.0,1215820800
4756,49,5.0,1215820800
2931,92,5.0,1215907200
1752,63,4.0,1216080000
4641,86,3.0,1216166400
4287,52,3.0,1216252800
65,49,5.0,1216771200
4481,79,5.0,1216771200
1545,79,5.0,1216857600
5066,65,2.0,1217116800
2373,5,4.0,1217203200
2373,35,3.0,1217289600
1147,63,4.0,1217289600
2346,76,5.0,1217376000
3510,88,4.0,1217548800
4073,99,4.0,1217721600
3872,73,1.0,1217894400
4260,35,4.0,1218067200
307,54,5.0,1218067200
866,54,5.0,1218240000
866,87,5.0,1218240000
2356,72,5.0,1218326400
3954,47,5.0,1218499200
2833,27,5.0,1218672000
3542,69,5.0,1218672000
3229,49,5.0,1218758400
4205,43,5.0,1219190400
4756,73,3.0,1219190400
1917,99,3.0,1219190400
3039,51,5.0,1219276800
2833,26,4.0,1219363200
2054,73,4.0,1219708800
2337,197,4.0,1219708800
66,86,3.0,1219795200
4491,99,4.0,1219968000
307,72,4.0,1220054400
3872,75,4.0,1220227200
681,64,2.0,1220832000
4271,92,4.0,1220918400
3906,75,5.0,1221004800
4801,75,4.0,1221177600
1045,94,3.0,1221350400
4287,83,5.0,1221436800
4287,105,2.0,1221436800
2054,63,5.0,1221523200
2287,73,4.0,1221523200
4756,75,4.0,1221609600
3687,68,5.0,1221696000
3687,81,5.0,1221696000
452,124,5.0,1221696000
1045,35,1.0,1221782400
1045,59,5.0,1221782400
1150,72,4.0,1221782400
4801,88,4.0,1222041600
1045,30,4.0,1222214400
4692,78,5.0,1222214400
1045,92,5.0,1222214400
253,86,4.0,1222300800
1045,64,5.0,1222560000
1877,87,5.0,1222732800
1147,88,5.0,1223078400
1150,7,5.0,1223164800
2373,4,5.0,1223251200
247,91,5.0,1224115200
3542,95,5.0,1224201600
307,73,3.0,1224288000
3700,92,5.0,1224547200
284,99,5.0,1224979200
307,88,5.0,1225238400
2373,70,4.0,1225411200
4260,98,3.0,1225670400
4481,98,4.0,1225756800
2373,76,4.0,1226016000
3606,73,3.0,1226102400
1077,82,5.0,1226275200
3068,59,5.0,1226361600
4150,98,2.0,1226707200
2373,87,2.0,1226793600
1973,68,5.0,1227052800
1339,30,4.0,1227139200
1282,88,5.0,1227312000
704,58,3.0,1227398400
704,72,4.0,1227398400
4460,78,4.0,1227571200
1877,83,5.0,1227571200
3912,76,4.0,1227657600
4075,124,5.0,1227744000
4756,83,4.0,1227830400
2304,42,3.0,1228003200
4557,72,4.0,1228089600
2304,92,4.0,1228089600
470,131,1.0,1228262400
4290,30,5.0,1228435200
4290,92,5.0,1228435200
2468,64,5.0,1228694400
4975,72,5.0,1228867200
1262,99,5.0,1228867200
1368,5,5.0,1229126400
468,110,5.0,1229558400
582,43,5.0,1229644800
866,63,5.0,1229731200
4756,88,4.0,1229817600
4491,46,4.0,1229990400
253,83,4.0,1230422400
4635,98,3.0,1230508800
2468,63,5.0,1230595200
1077,63,5.0,1230681600
568,99,3.0,1230681600
1846,69,2.0,1230854400
1339,57,3.0,1231027200
3769,88,5.0,1231027200
492,91,4.0,1231113600
789,30,5.0,1231632000
2184,61,5.0,1231804800
307,91,5.0,1231804800
247,150,5.0,1231891200
4431,99,5.0,1231977600
866,77,5.0,1232150400
4481,30,5.0,1232236800
5044,88,5.0,1232323200
1147,68,5.0,1232496000
4882,68,4.0,1232582400
268,88,5.0,1232582400
3039,99,1.0,1232755200
2767,46,5.0,1232841600
2373,83,4.0,1232841600
4922,283,5.0,1232928000
2121,88,5.0,1233014400
5100,36,4.0,1233100800
2833,79,4.0,1233100800
1752,88,4.0,1233360000
307,42,5.0,1233446400
501,85,4.0,1233446400
3606,51,5.0,1233619200
2373,63,5.0,1233705600
1627,31,5.0,1233964800
1989,99,5.0,1233964800
2833,83,4.0,1234051200
253,0,5.0,1234310400
1339,105,4.0,1234396800
4303,53,5.0,1234569600
699,91,5.0,1234569600
2278,134,2.0,1234656000
4882,91,4.0,1234915200
1973,95,5.0,1235001600
568,151,4.0,1235174400
3782,106,5.0,1235260800
3542,68,5.0,1235433600
4481,134,3.0,1235520000
789,61,5.0,1235779200
2378,94,4.0,1235779200
2763,177,4.0,1235865600
3545,83,5.0,1236038400
568,95,5.0,1236038400
1946,134,4.0,1236124800
2337,61,5.0,1236297600
1368,95,5.0,1236384000
3478,53,5.0,1236729600
568,58,5.0,1236729600
4260,32,4.0,1236902400
5088,134,3.0,1237420800
501,111,4.0,1237507200
1861,26,3.0,1237680000
2760,95,5.0,1237852800
501,90,5.0,1237939200
247,95,5.0,1238025600
3932,168,5.0,1238112000
1024,111,5.0,1238198400
3932,179,5.0,1238198400
1077,20,5.0,1238284800
1150,99,4.0,1238457600
2054,105,3.0,1238544000
3294,98,4.0,1238803200
1077,30,5.0,1238976000
1477,17,5.0,1239148800
4802,121,5.0,1239321600
1257,46,5.0,1239408000
1755,98,3.0,1239408000
659,37,5.0,1239494400
3502,164,2.0,1239753600
2468,123,5.0,1240099200
1448,110,5.0,1240185600
269,133,5.0,1240531200
1210,134,5.0,1240617600
1009,53,5.0,1240790400
4488,64,5.0,1240790400
4802,161,5.0,1240790400
4701,5,5.0,1241049600
529,99,4.0,1241308800
1634,64,5.0,1241395200
3282,133,3.0,1241395200
4080,131,4.0,1241654400
365,153,5.0,1241654400
1657,252,5.0,1241654400
307,64,5.0,1241740800
1752,120,4.0,1241740800
247,161,5.0,1241740800
1752,252,4.0,1241740800
1147,252,5.0,1241740800
105,252,5.0,1241827200
1684,252,4.0,1241827200
3634,252,5.0,1241913600
2929,105,4.0,1242000000
754,153,1.0,1242000000
247,121,4.0,1242259200
4701,252,4.0,1242345600
1752,117,4.0,1242432000
1567,46,5.0,1242518400
66,252,3.0,1242518400
1150,20,5.0,1242604800
1877,30,5.0,1242604800
1150,88,5.0,1242604800
464,110,5.0,1242604800
2346,161,4.0,1242604800
478,153,5.0,1242691200
2278,161,4.0,1242691200
3787,252,4.0,1242691200
307,58,4.0,1242864000
1459,143,5.0,1242864000
307,252,4.0,1242864000
1673,43,3.0,1243036800
4769,252,4.0,1243036800
2379,123,5.0,1243123200
2373,128,5.0,1243123200
2379,143,5.0,1243123200
4481,252,5.0,1243123200
284,17,5.0,1243209600
1752,118,4.0,1243209600
4467,132,5.0,1243209600
4799,188,2.0,1243209600
3502,252,5.0,1243209600
2286,76,5.0,1243296000
4257,98,3.0,1243382400
2856,252,4.0,1243555200
1794,17,4.0,1243728000
4205,131,5.0,1243728000
4701,35,5.0,1243814400
1861,45,5.0,1243900800
1861,46,4.0,1243900800
3542,152,5.0,1243900800
3542,175,2.0,1243900800
2760,70,5.0,1244073600
4150,252,4.0,1244160000
1877,36,5.0,1244332800
247,122,5.0,1244332800
1877,128,5.0,1244332800
142,252,4.0,1244505600
4802,113,4.0,1245196800
247,86,4.0,1245715200
3982,68,5.0,1245888000
3978,140,1.0,1245888000
4802,117,4.0,1245974400
247,110,3.0,1246060800
4922,29,5.0,1246320000
253,26,5.0,1246492800
546,88,5.0,1246492800
4802,182,5.0,1246579200
4960,38,5.0,1246665600
207,252,5.0,1246665600
2763,151,3.0,1246752000
4855,61,5.0,1246924800
1775,252,1.0,1247011200
247,37,4.0,1247356800
4403,92,5.0,1247356800
3076,252,5.0,1247443200
247,51,4.0,1247529600
3137,151,4.0,1247616000
3245,164,4.0,1247961600
769,182,5.0,1248048000
1877,164,4.0,1248134400
2054,111,4.0,1248220800
353,119,5.0,1248220800
4986,122,5.0,1248220800
3906,164,4.0,1248220800
2337,127,4.0,1248307200
3668,143,5.0,1248393600
4986,152,5.0,1248566400
4723,68,5.0,1248739200
4986,111,5.0,1248739200
247,120,4.0,1248912000
4491,151,4.0,1248912000
2855,164,4.0,1248998400
2468,7,5.0,1249084800
3768,161,3.0,1249257600
1877,179,3.0,1249257600
2252,161,3.0,1249344000
3606,185,5.0,1249344000
1973,143,5.0,1249430400
2040,143,5.0,1249430400
1973,161,5.0,1249430400
4481,179,3.0,1249430400
3912,120,2.0,1249603200
4986,123,4.0,1249603200
4986,127,4.0,1249603200
3232,151,5.0,1249603200
430,210,1.0,1249603200
2468,25,5.0,1249776000
2628,59,5.0,1249776000
4290,123,5.0,1249776000
2040,179,3.0,1249776000
4926,179,3.0,1249776000
396,180,4.0,1250035200
4557,117,4.0,1250121600
501,180,4.0,1250121600
193,99,3.0,1250294400
3245,124,5.0,1250294400
3912,30,4.0,1250380800
1387,65,3.0,1250380800
4986,42,5.0,1250467200
4150,99,4.0,1250467200
4260,177,3.0,1250467200
4986,169,4.0,1250553600
3768,124,3.0,1250640000
2373,161,4.0,1250812800
307,111,4.0,1250899200
4986,153,4.0,1250899200
3787,207,4.0,1250899200
3912,57,5.0,1250985600
2799,91,4.0,1250985600
2827,117,1.0,1250985600
396,121,4.0,1250985600
284,151,5.0,1250985600
142,224,3.0,1250985600
1946,143,5.0,1251072000
3232,164,4.0,1251072000
428,72,3.0,1251158400
1077,95,5.0,1251158400
4641,110,4.0,1251158400
428,117,5.0,1251158400
1473,119,5.0,1251158400
3661,143,2.0,1251158400
3661,153,3.0,1251158400
4802,125,5.0,1251244800
2286,180,5.0,1251331200
2252,123,5.0,1251504000
2287,128,5.0,1251504000
1228,161,4.0,1251504000
4769,164,4.0,1251504000
3245,181,4.0,1251504000
3982,45,5.0,1251590400
3700,105,5.0,1251676800
1846,152,4.0,1251676800
2054,120,3.0,1251763200
3805,30,5.0,1251936000
2040,161,4.0,1252281600
3137,179,4.0,1252368000
3661,46,3.0,1252454400
3606,179,4.0,1252540800
307,95,5.0,1252627200
4756,121,4.0,1252627200
3022,113,5.0,1252713600
2828,152,3.0,1252800000
2223,211,5.0,1252800000
3606,120,4.0,1252886400
1877,153,5.0,1252972800
2287,120,3.0,1253145600
3232,181,2.0,1253145600
3687,115,5.0,1253232000
1612,143,5.0,1253232000
408,188,5.0,1253318400
2931,119,5.0,1253404800
2931,125,5.0,1253404800
2304,161,4.0,1253404800
2763,224,5.0,1253404800
4802,115,5.0,1253491200
4986,151,5.0,1253577600
307,120,4.0,1253836800
519,57,4.0,1254009600
1077,143,5.0,1254009600
4986,188,5.0,1254009600
4986,220,5.0,1254096000
2373,116,3.0,1254182400
1867,124,2.0,1254268800
1973,122,5.0,1254355200
3049,197,5.0,1254528000
4692,125,5.0,1254614400
2286,121,5.0,1254700800
2373,122,4.0,1254700800
20,115,4.0,1254787200
20,152,4.0,1254787200
1262,201,5.0,1254873600
4932,119,5.0,1254960000
1684,79,3.0,1255046400
3606,232,3.0,1255046400
369,164,4.0,1255132800
4865,143,5.0,1255219200
369,151,4.0,1255305600
1973,124,5.0,1255392000
5048,110,5.0,1255478400
4754,26,5.0,1255564800
4754,120,5.0,1255564800
4754,153,5.0,1255564800
1989,17,5.0,1255824000
2040,119,5.0,1255824000
4986,222,4.0,1255910400
5080,232,4.0,1255910400
2086,181,4.0,1255996800
1597,132,5.0,1256169600
4205,182,5.0,1256256000
2301,232,4.0,1256342400
2040,245,5.0,1256428800
3293,42,5.0,1256601600
3293,100,5.0,1256601600
4915,121,3.0,1256601600
519,91,4.0,1256947200
2799,119,4.0,1256947200
5088,94,1.0,1257033600
3245,200,4.0,1257120000
24,243,5.0,1257292800
2373,119,4.0,1257465600
4986,215,5.0,1257638400
2855,117,4.0,1257724800
2799,118,4.0,1257897600
4986,243,2.0,1257897600
4986,245,4.0,1258243200
4257,252,5.0,1258243200
1339,187,3.0,1258502400
193,95,3.0,1258588800
193,98,3.0,1258675200
4756,252,4.0,1258675200
4986,142,5.0,1258848000
2040,230,3.0,1258848000
3255,46,5.0,1258934400
4812,189,3.0,1258934400
4799,211,4.0,1258934400
4799,232,3.0,1259020800
5100,252,5.0,1259020800
2799,121,5.0,1259107200
2862,252,2.0,1259280000
3232,200,4.0,1259539200
993,200,3.0,1259539200
659,20,5.0,1259625600
1973,173,4.0,1259712000
5066,224,4.0,1259712000
3768,218,4.0,1259884800
4260,54,5.0,1259971200
4260,111,5.0,1259971200
1527,152,3.0,1259971200
3245,207,4.0,1259971200
3167,59,3.0,1260057600
2827,123,5.0,1260144000
3768,95,5.0,1260230400
2430,151,5.0,1260230400
2855,207,4.0,1260230400
3530,207,3.0,1260403200
2800,179,4.0,1260489600
2040,189,3.0,1260489600
681,153,5.0,1260576000
253,179,3.0,1260576000
2674,47,1.0,1260662400
2920,106,5.0,1260835200
4986,194,3.0,1260835200
4399,207,2.0,1260921600
3982,30,5.0,1261008000
501,215,5.0,1261008000
582,175,5.0,1261094400
582,220,5.0,1261440000
3255,283,5.0,1261526400
3552,153,4.0,1261612800
4507,98,5.0,1261699200
898,175,5.0,1261699200
4701,75,5.0,1261785600
2445,123,5.0,1261785600
4756,153,5.0,1261785600
3245,216,5.0,1261785600
5080,252,4.0,1261785600
4865,161,5.0,1261872000
4781,220,2.0,1261958400
1355,124,5.0,1262044800
582,95,5.0,1262217600
4756,179,2.0,1262304000
5099,63,5.0,1262649600
5100,142,5.0,1262908800
4260,215,5.0,1262908800
2373,120,3.0,1262995200
2040,229,3.0,1262995200
2763,244,4.0,1262995200
1634,123,5.0,1263081600
1150,25,5.0,1263168000
3245,224,5.0,1263168000
4701,121,5.0,1263340800
4051,181,5.0,1263427200
1601,211,5.0,1263427200
247,211,5.0,1263600000
4150,230,3.0,1263600000
1368,124,4.0,1263686400
247,180,3.0,1263859200
1673,48,3.0,1264032000
803,58,5.0,1264032000
3912,180,4.0,1264032000
1673,182,3.0,1264032000
20,35,3.0,1264118400
4799,181,4.0,1264204800
3282,161,5.0,1264291200
1361,211,5.0,1264291200
4080,179,3.0,1264377600
1474,252,5.0,1264377600
1024,128,5.0,1264464000
142,250,3.0,1264550400
519,179,1.0,1264636800
3137,207,4.0,1264636800
773,120,4.0,1264723200
247,68,3.0,1264896000
3644,183,5.0,1264982400
501,89,5.0,1265155200
2799,153,4.0,1265155200
784,207,1.0,1265155200
1009,105,5.0,1265414400
3356,283,5.0,1265414400
4481,230,3.0,1265587200
3361,230,5.0,1265587200
3245,250,3.0,1265587200
2828,64,4.0,1265846400
2828,92,5.0,1265846400
3478,48,5.0,1265932800
20,121,4.0,1266019200
2674,46,5.0,1266105600
2674,152,2.0,1266105600
2877,30,5.0,1266192000
20,230,4.0,1266192000
189,123,5.0,1266278400
4460,125,5.0,1266364800
2663,153,4.0,1266364800
4865,201,5.0,1266451200
993,224,4.0,1266451200
568,255,2.0,1266710400
4257,99,5.0,1267228800
66,161,1.0,1267228800
780,244,4.0,1267228800
4290,119,3.0,1267315200
4641,173,5.0,1267315200
4403,133,5.0,1267488000
1149,81,5.0,1267574400
1149,115,5.0,1267574400
4855,25,4.0,1267660800
3206,196,5.0,1267660800
517,123,5.0,1267747200
3206,222,5.0,1267747200
2378,164,4.0,1267833600
4734,181,2.0,1267920000
2763,255,4.0,1267920000
3768,120,3.0,1268092800
2286,216,5.0,1268265600
4290,27,5.0,1268352000
501,238,3.0,1268352000
2306,123,5.0,1268438400
3384,217,5.0,1268438400
1877,95,4.0,1268524800
3787,280,5.0,1268524800
3358,161,3.0,1268611200
2286,68,5.0,1268697600
4769,200,5.0,1268784000
1973,175,4.0,1268870400
501,194,4.0,1268870400
1421,211,5.0,1268956800
1861,161,4.0,1269043200
1861,182,3.0,1269043200
4986,148,5.0,1269216000
501,245,4.0,1269216000
4865,27,4.0,1269734400
2725,187,5.0,1269820800
4635,44,4.0,1270080000
4751,215,5.0,1270252800
1147,244,5.0,1270339200
142,151,4.0,1270425600
2984,220,5.0,1270425600
4205,175,4.0,1270598400
2672,88,5.0,1270684800
3906,207,1.0,1270771200
5099,187,5.0,1270857600
3314,244,5.0,1270944000
866,187,5.0,1271116800
3700,187,5.0,1271116800
193,46,4.0,1271203200
2337,151,4.0,1271203200
468,161,4.0,1271203200
4865,211,5.0,1271203200
1077,132,3.0,1271289600
1147,243,4.0,1271289600
2373,220,5.0,1271462400
513,99,5.0,1271635200
404,220,5.0,1271721600
4769,250,4.0,1271721600
1009,111,5.0,1271808000
1009,187,5.0,1271808000
1009,215,5.0,1271808000
3600,153,5.0,1272067200
3600,220,5.0,1272067200
659,88,5.0,1272153600
1592,232,4.0,1272758400
193,280,4.0,1273017600
4858,220,5.0,1273276800
4769,229,5.0,1273536000
3606,243,5.0,1273536000
3768,123,4.0,1273622400
307,220,5.0,1273708800
1203,153,5.0,1273795200
3475,17,5.0,1273881600
3606,209,5.0,1273881600
3384,222,4.0,1273881600
2619,46,5.0,1273968000
2526,48,5.0,1273968000
3282,88,4.0,1274054400
501,243,4.0,1274140800
323,207,5.0,1274400000
3366,168,5.0,1274486400
1807,243,2.0,1274486400
1257,280,5.0,1274486400
3819,17,4.0,1274659200
4858,94,4.0,1274659200
3768,116,4.0,1274659200
4855,215,4.0,1274832000
4800,303,5.0,1274832000
4928,248,1.0,1274918400
4260,307,2.0,1275350400
2304,220,4.0,1275436800
4734,94,2.0,1275782400
190,95,5.0,1275868800
20,169,5.0,1275868800
235,124,5.0,1276041600
353,49,5.0,1276300800
659,153,5.0,1276300800
1179,194,4.0,1276300800
5100,148,5.0,1276387200
568,181,4.0,1276387200
3049,59,5.0,1276473600
2763,307,5.0,1276473600
704,61,5.0,1276560000
704,127,5.0,1276560000
3828,68,5.0,1276646400
3787,846,4.0,1276819200
1577,92,5.0,1276992000
2250,121,5.0,1277078400
2040,255,4.0,1277078400
2301,64,5.0,1277164800
2301,123,5.0,1277164800
3282,179,5.0,1277164800
666,114,4.0,1277596800
307,215,4.0,1277596800
2956,164,4.0,1277683200
2337,177,4.0,1277683200
2984,183,5.0,1277683200
4802,245,5.0,1277856000
1242,124,5.0,1277942400
1752,276,3.0,1277942400
1179,7,4.0,1278028800
1203,19,5.0,1278028800
2341,328,5.0,1278028800
866,194,5.0,1278288000
4393,109,5.0,1278374400
1179,25,4.0,1278460800
1203,117,5.0,1278460800
2017,119,5.0,1278460800
2727,153,5.0,1278460800
390,188,5.0,1278806400
2862,200,5.0,1278806400
4488,232,1.0,1278806400
2763,334,4.0,1278979200
3282,238,4.0,1279238400
4297,245,5.0,1279238400
784,276,1.0,1279324800
2190,30,5.0,1279411200
2190,95,5.0,1279411200
2337,250,5.0,1279411200
4002,105,1.0,1279756800
4639,307,5.0,1279843200
501,55,5.0,1280016000
4303,214,5.0,1280016000
4557,218,5.0,1280016000
961,238,5.0,1280016000
2877,280,4.0,1280102400
1925,342,3.0,1280102400
4150,164,4.0,1280188800
2269,99,5.0,1280275200
1295,322,5.0,1280361600
2276,214,5.0,1280620800
993,276,4.0,1280620800
4058,283,5.0,1280620800
4769,256,4.0,1281052800
2828,245,4.0,1281139200
2877,4,5.0,1281225600
4058,30,5.0,1281398400
1203,72,5.0,1281398400
4751,214,5.0,1281398400
2287,209,3.0,1281484800
369,250,1.0,1281744000
2086,255,4.0,1281830400
3682,51,5.0,1281916800
2086,296,5.0,1282003200
4058,355,4.0,1282003200
2468,245,4.0,1282089600
780,255,4.0,1282089600
780,280,4.0,1282089600
2763,339,4.0,1282089600
501,339,3.0,1282176000
100,307,4.0,1282348800
769,47,5.0,1282435200
4723,73,4.0,1282435200
2195,128,3.0,1282521600
1648,351,3.0,1282694400
1024,194,1.0,1282780800
1877,245,5.0,1282780800
147,307,2.0,1282780800
3049,99,5.0,1282867200
4482,230,2.0,1282953600
2827,218,3.0,1283126400
2725,245,5.0,1283126400
2763,351,4.0,1283126400
3803,355,4.0,1283126400
4865,217,5.0,1283212800
4150,179,3.0,1283299200
1203,30,5.0,1283472000
4482,232,5.0,1283558400
2195,161,3.0,1283731200
4928,199,4.0,1283817600
4928,245,4.0,1283817600
4928,296,5.0,1283817600
253,51,5.0,1283904000
1877,218,5.0,1283904000
1567,95,5.0,1283990400
1567,20,4.0,1284076800
92,148,5.0,1284076800
1648,249,4.0,1284076800
1673,32,5.0,1284249600
4723,120,4.0,1284249600
4810,178,5.0,1284249600
1186,345,4.0,1284249600
307,276,2.0,1284595200
4723,209,5.0,1284940800
378,238,1.0,1284940800
2002,368,3.0,1285113600
1973,188,5.0,1285200000
1973,239,4.0,1285286400
1877,307,3.0,1285459200
3130,371,2.0,1285459200
3206,121,5.0,1285545600
569,188,5.0,1285545600
4150,339,3.0,1285545600
3168,98,3.0,1285632000
784,307,1.0,1285632000
567,355,5.0,1285632000
4986,363,4.0,1285718400
4928,188,4.0,1285804800
4928,219,5.0,1285804800
3049,231,5.0,1285804800
4928,249,3.0,1285804800
1359,307,5.0,1285977600
3229,222,5.0,1286064000
2939,307,3.0,1286150400
20,131,4.0,1286409600
2079,351,2.0,1286496000
2280,328,5.0,1286668800
4446,179,3.0,1286755200
