user_id,item_id,rating,timestamp
2887,1044,5.0,945216000
4090,1363,5.0,945216000
4090,1523,5.0,945216000
250,1578,5.0,945216000
250,1586,5.0,945216000
3832,33,5.0,945302400
2563,128,5.0,945302400
1070,259,5.0,945302400
197,327,5.0,945302400
1594,353,5.0,945302400
1594,369,5.0,945302400
197,509,5.0,945302400
2580,556,2.0,945302400
1070,565,5.0,945302400
4913,871,1.0,945302400
4260,927,5.0,945302400
5521,947,3.0,945302400
2887,973,5.0,945302400
627,1089,3.0,945302400
4913,1335,5.0,945302400
4087,1481,5.0,945302400
2469,1668,5.0,945302400
4087,1702,5.0,945302400
5521,258,4.0,945388800
334,337,5.0,945388800
3127,1285,4.0,945388800
2597,1582,3.0,945388800
4905,1690,5.0,945388800
3127,39,4.0,945475200
4360,218,4.0,945475200
2534,338,4.0,945475200
5521,475,4.0,945475200
2534,533,5.0,945475200
5521,829,4.0,945475200
2202,965,5.0,945475200
2202,1028,5.0,945475200
5521,1072,2.0,945475200
250,1145,5.0,945475200
5521,1526,2.0,945475200
2932,1647,4.0,945475200
2932,1686,5.0,945475200
4322,887,5.0,945561600
3659,1505,4.0,945561600
3279,741,5.0,945648000
979,1036,5.0,945648000
4260,1257,5.0,945648000
3285,1486,5.0,945648000
4333,1611,5.0,945648000
4333,1613,5.0,945648000
4333,1660,5.0,945648000
3474,3,5.0,945734400
3127,499,5.0,945734400
2271,1144,4.0,945734400
4707,1673,5.0,945734400
6,1703,4.0,945734400
1759,246,1.0,945820800
1294,383,4.0,945820800
627,654,3.0,945820800
1759,983,1.0,945820800
1759,984,3.0,945820800
1759,1676,2.0,945820800
4325,1705,5.0,945820800
3087,258,4.0,945907200
542,670,5.0,945907200
4857,1324,4.0,945907200
3804,1600,1.0,945907200
3285,1612,4.0,945907200
3450,1619,4.0,945907200
3285,1686,5.0,945907200
3289,259,3.0,945993600
3474,1404,3.0,945993600
3403,1600,3.0,945993600
1880,1613,4.0,945993600
4333,1615,5.0,945993600
2444,1646,5.0,945993600
4500,1695,1.0,945993600
3285,1705,5.0,945993600
1821,675,5.0,946080000
4500,930,4.0,946080000
2288,1647,2.0,946080000
2288,1690,3.0,946080000
205,1708,5.0,946080000
2288,44,5.0,946166400
4500,236,5.0,946166400
5170,725,5.0,946166400
927,1275,5.0,946166400
2288,1586,3.0,946166400
4215,1597,2.0,946166400
1165,1613,2.0,946166400
4215,1643,2.0,946166400
1524,1663,4.0,946166400
2288,13,5.0,946252800
627,732,3.0,946252800
2657,953,5.0,946252800
324,1451,5.0,946252800
1493,1689,5.0,946252800
622,1705,5.0,946252800
197,713,5.0,946339200
5001,1550,5.0,946339200
5008,1661,3.0,946339200
4586,1663,4.0,946339200
622,1695,5.0,946339200
1277,1705,5.0,946339200
2887,1707,1.0,946339200
4215,1707,5.0,946339200
2534,169,5.0,946425600
3883,176,5.0,946425600
4857,305,5.0,946425600
1165,749,2.0,946425600
4500,1481,2.0,946425600
960,1532,2.0,946425600
2657,1605,5.0,946425600
1165,1689,2.0,946425600
2830,71,1.0,946512000
1759,221,3.0,946512000
2734,224,5.0,946512000
1759,250,2.0,946512000
3127,545,5.0,946512000
3127,587,5.0,946512000
3127,601,5.0,946512000
542,654,3.0,946512000
2168,723,5.0,946512000
2322,768,5.0,946512000
5192,798,5.0,946512000
4660,807,3.0,946512000
4660,851,4.0,946512000
4660,853,5.0,946512000
1294,967,4.0,946512000
4562,1548,4.0,946512000
4562,1621,4.0,946512000
4562,1642,4.0,946512000
3285,1673,5.0,946512000
2932,1707,3.0,946512000
693,1707,4.0,946512000
627,249,4.0,946598400
627,255,3.0,946598400
5473,259,4.0,946598400
1417,380,5.0,946598400
205,749,4.0,946598400
1070,947,5.0,946598400
1759,1039,2.0,946598400
4562,1348,4.0,946598400
4322,1382,4.0,946598400
3950,1589,4.0,946598400
3598,1627,5.0,946598400
205,1653,5.0,946598400
693,1705,5.0,946598400
1493,682,5.0,946684800
205,741,5.0,946684800
205,1111,4.0,946684800
3832,1233,5.0,946684800
1759,218,3.0,946771200
4500,580,5.0,946771200
473,952,5.0,946771200
2289,1254,4.0,946771200
205,1600,3.0,946771200
2288,1707,2.0,946771200
4066,1707,5.0,946771200
2289,416,5.0,946857600
4500,416,5.0,946857600
2289,741,5.0,946857600
4660,967,4.0,946857600
2289,1111,5.0,946857600
1770,1145,4.0,946857600
5513,1167,5.0,946857600
2289,1689,5.0,946857600
3883,287,5.0,946944000
2202,827,4.0,946944000
4857,877,3.0,946944000
4500,978,2.0,946944000
627,1078,5.0,946944000
627,1400,1.0,946944000
5513,1507,4.0,946944000
627,1532,3.0,946944000
5513,1613,4.0,946944000
1019,1618,5.0,946944000
4087,1707,4.0,946944000
622,1707,5.0,946944000
3542,1707,5.0,946944000
2271,50,5.0,947030400
986,106,5.0,947030400
2202,130,5.0,947030400
4500,1194,1.0,947030400
4500,1506,1.0,947030400
4912,1657,5.0,947030400
986,1673,3.0,947030400
986,1695,3.0,947030400
986,1707,3.0,947030400
3883,577,5.0,947116800
2972,727,5.0,947116800
4912,957,5.0,947116800
1467,999,5.0,947116800
1467,1004,3.0,947116800
4500,1085,5.0,947116800
197,1292,5.0,947116800
3883,1423,3.0,947116800
1467,259,2.0,947203200
1467,531,5.0,947203200
3977,921,5.0,947203200
2641,995,5.0,947203200
2641,1005,3.0,947203200
3449,1223,4.0,947203200
4914,1244,5.0,947203200
1068,1481,4.0,947203200
5531,1523,3.0,947203200
4975,1661,5.0,947203200
1277,1673,5.0,947203200
2641,1673,1.0,947203200
3832,1673,5.0,947203200
1277,1690,4.0,947203200
4500,1690,1.0,947203200
1036,1707,5.0,947203200
2798,118,1.0,947289600
2798,129,2.0,947289600
4500,169,1.0,947289600
4500,251,5.0,947289600
2798,259,3.0,947289600
2798,316,1.0,947289600
2798,642,3.0,947289600
3450,912,4.0,947289600
2798,1108,4.0,947289600
4500,1164,5.0,947289600
1813,1200,5.0,947289600
5513,1487,4.0,947289600
2798,1514,2.0,947289600
473,1689,2.0,947289600
4500,1707,1.0,947289600
3285,23,5.0,947376000
4948,520,4.0,947376000
4948,981,3.0,947376000
4948,1045,4.0,947376000
2657,1111,5.0,947376000
4500,1193,1.0,947376000
1770,1215,3.0,947376000
5513,1506,2.0,947376000
2289,1582,4.0,947376000
4500,1705,1.0,947376000
4591,85,4.0,947462400
2020,602,5.0,947462400
590,853,5.0,947462400
4591,1050,4.0,947462400
1036,1705,5.0,947462400
2802,695,4.0,947548800
3858,930,3.0,947548800
1070,930,2.0,947548800
4273,973,2.0,947548800
1019,1081,5.0,947548800
4500,1113,5.0,947548800
4500,1199,5.0,947548800
2089,1222,5.0,947548800
2802,1254,4.0,947548800
2802,1255,4.0,947548800
542,1399,4.0,947548800
3883,410,5.0,947635200
2511,772,5.0,947635200
1070,876,5.0,947635200
1070,908,3.0,947635200
5084,1107,5.0,947635200
1813,1201,5.0,947635200
1813,1207,5.0,947635200
4309,1251,4.0,947635200
2551,1357,1.0,947635200
1813,1381,5.0,947635200
5342,1512,5.0,947635200
1813,1556,5.0,947635200
1813,1574,5.0,947635200
4066,1705,4.0,947635200
2592,1705,4.0,947635200
4776,1707,5.0,947635200
5141,264,5.0,947721600
3659,580,5.0,947721600
4500,948,5.0,947721600
1277,1070,5.0,947721600
4611,1133,5.0,947721600
1813,1524,5.0,947721600
1813,1612,5.0,947721600
5300,1689,5.0,947721600
5521,115,3.0,947808000
4500,259,1.0,947808000
2530,360,4.0,947808000
4500,569,5.0,947808000
927,875,5.0,947808000
3999,1080,4.0,947808000
1813,1468,5.0,947808000
3977,1489,5.0,947808000
2802,1501,4.0,947808000
1068,1594,5.0,947808000
3285,26,5.0,947894400
4913,673,2.0,947894400
4913,675,5.0,947894400
2511,782,5.0,947894400
4500,1241,5.0,947894400
1594,1673,4.0,947894400
4698,1688,5.0,947894400
1880,85,4.0,947980800
4500,153,5.0,947980800
4269,220,5.0,947980800
367,442,4.0,947980800
3314,451,5.0,947980800
5084,593,5.0,947980800
3246,1096,5.0,947980800
4500,1166,5.0,947980800
4500,312,5.0,948067200
590,859,5.0,948067200
1458,1070,5.0,948067200
4553,1173,5.0,948067200
2238,1589,5.0,948067200
3883,296,5.0,948153600
197,360,4.0,948153600
3883,432,5.0,948153600
4500,592,1.0,948153600
4912,698,5.0,948153600
4500,1046,5.0,948153600
3883,1113,5.0,948153600
4500,1204,4.0,948153600
742,1213,5.0,948153600
5521,1398,3.0,948153600
4273,1491,4.0,948153600
2047,1689,4.0,948153600
4562,1697,2.0,948153600
976,458,3.0,948240000
1019,558,5.0,948240000
5047,696,5.0,948240000
976,998,4.0,948240000
2565,1290,3.0,948240000
4500,1423,2.0,948240000
1019,1581,4.0,948240000
780,1668,5.0,948240000
4698,1673,5.0,948240000
3883,163,4.0,948326400
324,259,5.0,948326400
1458,261,5.0,948326400
5462,439,5.0,948326400
4698,540,5.0,948326400
3314,1036,5.0,948326400
5084,1281,5.0,948326400
2047,1341,4.0,948326400
